"Product ID",SKU,"Matrix ID","Product Code",Name,Description,"Description HTML","Stock Type","Stock Level","Price (RRP)","Trade Price",Categories,Brand,"Product Range",Material,Size,Height,Length,Width,Weight,Colour,Image,"Created At","Updated At","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10"
1618,WOLBARDIDUBLACKLARGE,3618,woldidu,"Wolbar Didu VariousLarge","Pretty mini brief with lace. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Pretty mini brief with lace. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Stock Line",amber,12.9900,6.3300,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Didu","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Large,3,16,10,0.0400,Black,https://www.alterego-lingerie.com/media/catalog/product/d/i/didu.jpg,"2016-02-12 11:01:52","2017-11-15 10:04:29",https://www.alterego-lingerie.com/media/catalog/product/d/i/didu.jpg,,,,,,,,,
1619,WOLBARDIDUBLACKMEDIUM,3619,woldidu,"Wolbar Didu VariousMedium","Pretty mini brief with lace. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Pretty mini brief with lace. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Stock Line",green,12.9900,6.3300,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Didu","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Medium,3,16,10,0.0400,Black,https://www.alterego-lingerie.com/media/catalog/product/d/i/didu.jpg,"2016-02-12 11:01:52","2017-11-15 10:04:28",https://www.alterego-lingerie.com/media/catalog/product/d/i/didu.jpg,,,,,,,,,
1620,WOLBARDIDUBLACKSMALL,3620,woldidu,"Wolbar Didu VariousSmall","Pretty mini brief with lace. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Pretty mini brief with lace. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Stock Line",green,12.9900,6.3300,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Didu","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Small,3,16,10,0.0400,Black,https://www.alterego-lingerie.com/media/catalog/product/d/i/didu.jpg,"2016-02-12 11:01:52","2017-11-15 10:04:27",https://www.alterego-lingerie.com/media/catalog/product/d/i/didu.jpg,,,,,,,,,
1621,WOLBARDIDUWHITELARGE,3621,woldidu,"Wolbar Didu VariousLarge","Pretty mini brief with lace.","Pretty mini brief with lace.","Stock Line",green,12.9900,6.3300,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Didu","83% Polyamid, 17% Elastan (Poliuretan)",Large,3,16,10,0.0400,White,https://www.alterego-lingerie.com/media/catalog/product/d/i/didu_1.jpg,"2016-02-12 11:01:52","2018-01-11 11:18:48",https://www.alterego-lingerie.com/media/catalog/product/d/i/didu_1.jpg,,,,,,,,,
1622,WOLBARDIDUWHITEMEDIUM,3622,woldidu,"Wolbar Didu VariousMedium","Pretty mini brief with lace.","Pretty mini brief with lace.","Stock Line",green,12.9900,6.3300,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Didu","83% Polyamid, 17% Elastan (Poliuretan)",Medium,3,16,10,0.0400,White,https://www.alterego-lingerie.com/media/catalog/product/d/i/didu_1.jpg,"2016-02-12 11:01:52","2018-01-11 11:18:50",https://www.alterego-lingerie.com/media/catalog/product/d/i/didu_1.jpg,,,,,,,,,
1623,WOLBARDIDUWHITESMALL,3623,woldidu,"Wolbar Didu VariousSmall","Pretty mini brief with lace.","Pretty mini brief with lace.","Stock Line",green,12.9900,6.3300,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Didu","83% Polyamid, 17% Elastan (Poliuretan)",Small,3,16,10,0.0400,White,https://www.alterego-lingerie.com/media/catalog/product/d/i/didu_1.jpg,"2016-02-12 11:01:52","2018-01-11 11:18:51",https://www.alterego-lingerie.com/media/catalog/product/d/i/didu_1.jpg,,,,,,,,,
1624,WOLBARDIXIBLACKLARGE,3624,woldixi,"Wolbar Dixi VariousLarge","A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,10.9900,5.1200,"Wolbar,Shorts,Briefs & Thongs",Wolbar,"Wolbar Dixi","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Large,3,16,10,0.0700,Black,https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi.jpg,"2016-02-12 11:01:53","2017-11-15 10:04:32",https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi.jpg,,,,,,,,,
1625,WOLBARDIXIBLACKMEDIUM,3625,woldixi,"Wolbar Dixi VariousMedium","A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,10.9900,5.1200,"Wolbar,Shorts,Briefs & Thongs",Wolbar,"Wolbar Dixi","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Medium,3,16,10,0.0700,Black,https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi.jpg,"2016-02-12 11:01:53","2017-11-15 10:04:31",https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi.jpg,,,,,,,,,
1626,WOLBARDIXIBLACKSMALL,3626,woldixi,"Wolbar Dixi VariousSmall","A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,10.9900,5.1200,"Wolbar,Shorts,Briefs & Thongs",Wolbar,"Wolbar Dixi","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Small,3,16,10,0.0700,Black,https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi.jpg,"2016-02-12 11:01:53","2017-11-15 10:04:30",https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi.jpg,,,,,,,,,
1627,WOLBARDIXIBLACKXLARGE,3627,woldixi,"Wolbar Dixi VariousXLarge","A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,10.9900,5.1200,"Wolbar,Shorts,Briefs & Thongs",Wolbar,"Wolbar Dixi","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",XLarge,3,16,10,0.0700,Black,https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi.jpg,"2016-02-12 11:01:53","2017-11-15 10:04:32",https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi.jpg,,,,,,,,,
1628,WOLBARDIXIWHITELARGE,3628,woldixi,"Wolbar Dixi VariousLarge","A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","Pre-Order Continuity",blue,10.9900,5.1200,"Briefs & Thongs,Wolbar,Shorts,Briefs & Thongs",Wolbar,"Wolbar Dixi","83% Polyamid, 17% Elastan  (Poliuretan)",Large,3,16,10,0.0700,White,https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi_1.jpg,"2016-02-12 11:01:53","2018-01-11 11:18:54",https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi_1.jpg,,,,,,,,,
1629,WOLBARDIXIWHITEMEDIUM,3629,woldixi,"Wolbar Dixi VariousMedium","A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","Pre-Order Continuity",blue,10.9900,5.1200,"Briefs & Thongs,Wolbar,Shorts,Briefs & Thongs",Wolbar,"Wolbar Dixi","83% Polyamid, 17% Elastan  (Poliuretan)",Medium,3,16,10,0.0700,White,https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi_1.jpg,"2016-02-12 11:01:53","2018-01-11 11:18:56",https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi_1.jpg,,,,,,,,,
1630,WOLBARDIXIWHITESMALL,3630,woldixi,"Wolbar Dixi VariousSmall","A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","Pre-Order Continuity",green,10.9900,5.1200,"Briefs & Thongs,Wolbar,Shorts,Briefs & Thongs",Wolbar,"Wolbar Dixi","83% Polyamid, 17% Elastan  (Poliuretan)",Small,3,16,10,0.0700,White,https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi_1.jpg,"2016-02-12 11:01:53","2018-01-11 11:18:57",https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi_1.jpg,,,,,,,,,
1631,WOLBARDIXIWHITEXLARGE,3631,woldixi,"Wolbar Dixi VariousXLarge","A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","A smooth pair of microfiber shorts. Available in black or white S-XL (UK10 - 16). Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","Pre-Order Continuity",blue,10.9900,5.1200,"Briefs & Thongs,Wolbar,Shorts,Briefs & Thongs",Wolbar,"Wolbar Dixi","83% Polyamid, 17% Elastan  (Poliuretan)",XLarge,3,16,10,0.0700,White,https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi_1.jpg,"2016-02-12 11:01:53","2018-01-11 11:18:58",https://www.alterego-lingerie.com/media/catalog/product/d/i/dixi_1.jpg,,,,,,,,,
1632,WOLBARECO-COBLACKLARGE,3632,wolecoco,"Wolbar Eco-Co VariousLarge","Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black","<p>Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black</p>","Stock Line",green,11.9900,6.1300,"Wolbar,Briefs,Briefs & Thongs,Briefs & Thongs,Briefs",Wolbar,"Wolbar Eco-Co","80% Cotton, Poliamid 23%, Elastan (poliuretan) 7%",Large,3,16,10,0.0600,Black,https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co.jpg,"2016-02-12 11:01:53","2017-09-15 16:55:39",https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co.jpg,,,,,,,,,
1633,WOLBARECO-COBLACKMEDIUM,3633,wolecoco,"Wolbar Eco-Co VariousMedium","Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black","<p>Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black</p>","Stock Line",green,11.9900,6.1300,"Wolbar,Briefs,Briefs & Thongs,Briefs & Thongs,Briefs",Wolbar,"Wolbar Eco-Co","80% Cotton, Poliamid 23%, Elastan (poliuretan) 7%",Medium,3,16,10,0.0600,Black,https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co.jpg,"2016-02-12 11:01:53","2017-09-15 16:55:39",https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co.jpg,,,,,,,,,
1634,WOLBARECO-COBLACKXLARGE,3634,wolecoco,"Wolbar Eco-Co VariousXLarge","Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black","<p>Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black</p>","Stock Line",green,11.9900,6.1300,"Wolbar,Briefs,Briefs & Thongs,Briefs & Thongs,Briefs",Wolbar,"Wolbar Eco-Co","80% Cotton, Poliamid 23%, Elastan (poliuretan) 7%",XLarge,3,16,10,0.0600,Black,https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co.jpg,"2016-02-12 11:01:53","2017-09-15 16:56:00",https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co.jpg,,,,,,,,,
1635,WOLBARECO-COBLACKXXLARGE,3635,wolecoco,"Wolbar Eco-Co VariousXXLarge","Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black","<p>Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black</p>","Stock Line",green,11.9900,6.1300,"Wolbar,Briefs,Briefs & Thongs,Briefs & Thongs,Briefs",Wolbar,"Wolbar Eco-Co","80% Cotton, Poliamid 23%, Elastan (poliuretan) 7%",XXL,3,16,10,0.0600,Black,https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co.jpg,"2016-02-12 11:01:53","2017-09-15 16:55:39",https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co.jpg,,,,,,,,,
1636,WOLBARECO-COWHITELARGE,3636,wolecoco,"Wolbar Eco-Co VariousLarge","Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black","Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black","Stock Line",green,11.9900,6.1300,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs,Briefs & Thongs,Briefs",Wolbar,"Wolbar Eco-Co","80% Cotton, Poliamid 23%, Elastan (poliuretan) 7%",Large,3,16,10,0.0600,White,https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co_1.jpg,"2016-02-12 11:01:53","2018-01-11 11:19:04",https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co_1.jpg,,,,,,,,,
1637,WOLBARECO-COWHITEMEDIUM,3637,wolecoco,"Wolbar Eco-Co VariousMedium","Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black","Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black","Stock Line",green,11.9900,6.1300,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs,Briefs & Thongs,Briefs",Wolbar,"Wolbar Eco-Co","80% Cotton, Poliamid 23%, Elastan (poliuretan) 7%",Medium,3,16,10,0.0600,White,https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co_1.jpg,"2016-02-12 11:01:53","2018-01-11 11:19:06",https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co_1.jpg,,,,,,,,,
1638,WOLBARECO-COWHITEXLARGE,3638,wolecoco,"Wolbar Eco-Co VariousXLarge","Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black","Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black","Stock Line",green,11.9900,6.1300,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs,Briefs & Thongs,Briefs",Wolbar,"Wolbar Eco-Co","80% Cotton, Poliamid 23%, Elastan (poliuretan) 7%",XLarge,3,16,10,0.0600,White,https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co_1.jpg,"2016-02-12 11:01:53","2018-01-11 11:19:07",https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co_1.jpg,,,,,,,,,
1639,WOLBARECO-COWHITEXXLARGE,3639,wolecoco,"Wolbar Eco-Co VariousXXLarge","Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black","Deep brief with embroidered sheer lace panel to the front. Made with comfortable stretchy material. Available in White or Black","Stock Line",green,11.9900,6.1300,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs,Briefs & Thongs,Briefs",Wolbar,"Wolbar Eco-Co","80% Cotton, Poliamid 23%, Elastan (poliuretan) 7%",XXL,3,16,10,0.0600,White,https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co_1.jpg,"2016-02-12 11:01:53","2018-01-11 11:19:08",https://www.alterego-lingerie.com/media/catalog/product/e/c/eco_co_1.jpg,,,,,,,,,
1640,WOLBARELISBLACKLARGE,3640,wolelis,"Wolbar Elis VariousLarge","A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,9.9900,4.8700,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elis","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Large,3,16,10,0.0500,Black,https://www.alterego-lingerie.com/media/catalog/product/e/l/elis.jpg,"2016-02-12 11:01:54","2017-11-15 10:04:35",https://www.alterego-lingerie.com/media/catalog/product/e/l/elis.jpg,,,,,,,,,
1641,WOLBARELISBLACKMEDIUM,3641,wolelis,"Wolbar Elis VariousMedium","A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,9.9900,4.8700,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elis","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Medium,3,16,10,0.0500,Black,https://www.alterego-lingerie.com/media/catalog/product/e/l/elis.jpg,"2016-02-12 11:01:54","2017-11-15 10:04:34",https://www.alterego-lingerie.com/media/catalog/product/e/l/elis.jpg,,,,,,,,,
1642,WOLBARELISBLACKSMALL,3642,wolelis,"Wolbar Elis VariousSmall","A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,9.9900,4.8700,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elis","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Small,3,16,10,0.0500,Black,https://www.alterego-lingerie.com/media/catalog/product/e/l/elis.jpg,"2016-02-12 11:01:54","2017-11-15 10:04:33",https://www.alterego-lingerie.com/media/catalog/product/e/l/elis.jpg,,,,,,,,,
1643,WOLBARELISBLACKXLARGE,3643,wolelis,"Wolbar Elis VariousXLarge","A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,9.9900,4.8700,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elis","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",XLarge,3,16,10,0.0500,Black,https://www.alterego-lingerie.com/media/catalog/product/e/l/elis.jpg,"2016-02-12 11:01:54","2017-11-15 10:04:36",https://www.alterego-lingerie.com/media/catalog/product/e/l/elis.jpg,,,,,,,,,
1644,WOLBARELISWHITELARGE,3644,wolelis,"Wolbar Elis VariousLarge","A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,9.9900,4.8700,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elis","83% Polyamid, 17% Elastan  (Poliuretan)",Large,3,16,10,0.0500,White,https://www.alterego-lingerie.com/media/catalog/product/e/l/elis_1.jpg,"2016-02-12 11:01:54","2018-01-11 10:21:03",https://www.alterego-lingerie.com/media/catalog/product/e/l/elis_1.jpg,,,,,,,,,
1645,WOLBARELISWHITEMEDIUM,3645,wolelis,"Wolbar Elis VariousMedium","A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,9.9900,4.8700,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elis","83% Polyamid, 17% Elastan  (Poliuretan)",Medium,3,16,10,0.0500,White,https://www.alterego-lingerie.com/media/catalog/product/e/l/elis_1.jpg,"2016-02-12 11:01:54","2018-01-11 10:21:04",https://www.alterego-lingerie.com/media/catalog/product/e/l/elis_1.jpg,,,,,,,,,
1646,WOLBARELISWHITESMALL,3646,wolelis,"Wolbar Elis VariousSmall","A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,9.9900,4.8700,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elis","83% Polyamid, 17% Elastan  (Poliuretan)",Small,3,16,10,0.0500,White,https://www.alterego-lingerie.com/media/catalog/product/e/l/elis_1.jpg,"2016-02-12 11:01:54","2018-01-11 10:21:05",https://www.alterego-lingerie.com/media/catalog/product/e/l/elis_1.jpg,,,,,,,,,
1647,WOLBARELISWHITEXLARGE,3647,wolelis,"Wolbar Elis VariousXLarge","A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>A very pretty pair of briefs. Available up to XL (UK16) in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,9.9900,4.8700,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elis","83% Polyamid, 17% Elastan  (Poliuretan)",XLarge,3,16,10,0.0500,White,https://www.alterego-lingerie.com/media/catalog/product/e/l/elis_1.jpg,"2016-02-12 11:01:54","2018-01-11 10:21:06",https://www.alterego-lingerie.com/media/catalog/product/e/l/elis_1.jpg,,,,,,,,,
1648,WOLBARELIABLACKLARGE,3648,wolelia,"Wolbar Elia VariousLarge","Wolbar have launched an exciting new product. Elia is made with special fabric making them almost invisible when worn! This is a great little brief available in White or Black. Your customers need never have a Visible panty line again! ","<p>Wolbar have launched an exciting new product. Elia is made with special fabric making them almost invisible when worn! This is a great little brief available in White or Black. Your customers need never have a Visible panty line again! </p>","Stock Line",green,8.9900,4.0500,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elia","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Large,3,16,10,0.0300,Black,https://www.alterego-lingerie.com/media/catalog/product/e/l/elia.jpg,"2016-02-12 11:01:54","2017-09-15 16:55:52",https://www.alterego-lingerie.com/media/catalog/product/e/l/elia.jpg,,,,,,,,,
1649,WOLBARELIABLACKMEDIUM,3649,wolelia,"Wolbar Elia VariousMedium","Wolbar have launched an exciting new product. Elia is made with special fabric making them almost invisible when worn! This is a great little brief available in White or Black. Your customers need never have a Visible panty line again! ","<p>Wolbar have launched an exciting new product. Elia is made with special fabric making them almost invisible when worn! This is a great little brief available in White or Black. Your customers need never have a Visible panty line again! </p>","Stock Line",green,8.9900,4.0500,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elia","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Medium,3,16,10,0.0300,Black,https://www.alterego-lingerie.com/media/catalog/product/e/l/elia.jpg,"2016-02-12 11:01:54","2017-09-15 16:55:52",https://www.alterego-lingerie.com/media/catalog/product/e/l/elia.jpg,,,,,,,,,
1650,WOLBARELIABLACKSMALL,3650,wolelia,"Wolbar Elia VariousSmall","Wolbar have launched an exciting new product. Elia is made with special fabric making them almost invisible when worn! This is a great little brief available in White or Black. Your customers need never have a Visible panty line again! ","<p>Wolbar have launched an exciting new product. Elia is made with special fabric making them almost invisible when worn! This is a great little brief available in White or Black. Your customers need never have a Visible panty line again! </p>","Stock Line",green,8.9900,4.0500,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elia","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Small,3,16,10,0.0300,Black,https://www.alterego-lingerie.com/media/catalog/product/e/l/elia.jpg,"2016-02-12 11:01:54","2017-09-15 16:56:00",https://www.alterego-lingerie.com/media/catalog/product/e/l/elia.jpg,,,,,,,,,
1651,WOLBARELIAWHITELARGE,3651,wolelia,"Wolbar Elia VariousLarge","Wolbar have launched an exciting new product. Elia is made with special fabric making them almost invisible when worn! This is a great little brief available in White or Black. Your customers need never have a Visible panty line again!","Wolbar have launched an exciting new product. Elia is made with special fabric making them almost invisible when worn! This is a great little brief available in White or Black. Your customers need never have a Visible panty line again!","Stock Line",green,8.9900,4.0500,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elia","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Large,3,16,10,0.0300,White,https://www.alterego-lingerie.com/media/catalog/product/e/l/elia_1.jpg,"2016-02-12 11:01:54","2018-01-11 10:18:49",https://www.alterego-lingerie.com/media/catalog/product/e/l/elia_1.jpg,,,,,,,,,
1652,WOLBARELIAWHITEMEDIUM,3652,wolelia,"Wolbar Elia VariousMedium","Wolbar have launched an exciting new product. Elia is made with special fabric making them almost invisible when worn! This is a great little brief available in White or Black. Your customers need never have a Visible panty line again!","Wolbar have launched an exciting new product. Elia is made with special fabric making them almost invisible when worn! This is a great little brief available in White or Black. Your customers need never have a Visible panty line again!","Stock Line",green,8.9900,4.0500,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elia","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Medium,3,16,10,0.0300,White,https://www.alterego-lingerie.com/media/catalog/product/e/l/elia_1.jpg,"2016-02-12 11:01:54","2018-01-11 10:18:51",https://www.alterego-lingerie.com/media/catalog/product/e/l/elia_1.jpg,,,,,,,,,
